,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE END TIME,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
131,MLS Listing,2025,Multi-Family (2-4 Unit),594 S 20Th St,Newark City,NJ,07103-1113,550000.0,8.0,5.0,Newark City,2125.0,2613.0,2007.0,26.0,259.0,,Active,,GSMLS,3726334,Y,Y,40.7364342,-74.2116273
132,PAST SALE,April-21-2017,Multi-Family (2-4 Unit),241 Lockman Ave,Staten  Island,NY,10303,499000.0,6.0,2.75,Staten  Island,1800.0,2943.0,2003.0,27.0,277.0,,Pending,,BNYMLS,453652,Y,Y,40.6311325,-74.1614639
133,MLS Listing,2025,Multi-Family (2-4 Unit),19 Schuyler Ave,Newark,NJ,7112,334900.0,6.0,4.0,Newark,,3500.0,,60.0,,,Contingent,,NJMLS,21022504,Y,Y,40.7171738,-74.2090134
135,MLS Listing,2025,Multi-Family (2-4 Unit),410 19th St,Union City,NJ,7087,579995.0,5.0,3.0,Union City,,1999.0,,27.0,,,Contingent,,NJMLS,21027793,Y,Y,40.7640532,-74.033865
137,MLS Listing,2025,Single Family Residential,655 Devon St,Kearny,NJ,7032,349999.0,4.0,2.0,Kearny,,4082.0,,28.0,,,Contingent,,NJMLS,21027361,Y,Y,40.7717548,-74.1403233
138,PAST SALE,September-2-2014,Single Family Residential,245 Legion St,Brooklyn,NY,11212,629000.0,5.0,2.0,Brooklyn,1400.0,1600.0,1930.0,29.0,449.0,,Pending,,BNYMLS,453614,Y,Y,40.6627339,-73.9165207
141,MLS Listing,2025,Multi-Family (2-4 Unit),52 N 15th St,East Orange,NJ,7017,359999.0,6.0,2.0,East Orange,,2997.0,,28.0,,,Contingent,,NJMLS,21027376,Y,Y,40.7576004,-74.1967803
143,MLS Listing,2025,Multi-Family (2-4 Unit),70 S 13th St,Newark,NJ,7107,430000.0,9.0,5.0,Newark,,2500.0,,27.0,,,Contingent,,NJMLS,21027631,Y,Y,40.7527179,-74.1974171
144,MLS Listing,2025,Multi-Family (2-4 Unit),497 OCEAN Ave,JERSEY CITY,NJ,7305,629000.0,6.0,5.0,Jersey City (Greenville),,,,28.0,,,Active,,HCMLS,210016302,Y,Y,40.7034639,-74.080958
145,MLS Listing,2025,Multi-Family (2-4 Unit),55 Chester Ave,Newark,NJ,7104,400000.0,5.0,2.0,Newark,,2605.0,,29.0,,,Contingent,,NJMLS,21027200,Y,Y,40.7680721,-74.162324
146,PAST SALE,May-23-2019,Multi-Family (2-4 Unit),84 WARNER Ave,JERSEY CITY,NJ,7305,410000.0,7.0,3.0,Jersey City (Greenville),,,,804.0,,,Sold,,HCMLS,190005441,Y,Y,40.7005423,-74.0890903
147,MLS Listing,2025,Multi-Family (2-4 Unit),73 Rose St,Kearny,NJ,7032,449887.0,5.0,2.0,Kearny,,1110240.0,,30.0,,,Active,,NJMLS,21027053,Y,Y,40.7552161,-74.1563494
148,PAST SALE,March-14-1995,Multi-Family (2-4 Unit),98 Vista Pl,Mount Vernon,NY,10550,750000.0,9.0,3.0,Mount Vernon,3000.0,5275.0,1930.0,33.0,250.0,,Pending,,OneKey,H6128248,Y,Y,40.906486,-73.8474729
149,MLS Listing,2025,Single Family Residential,344-346 Ridge St,Newark,NJ,7104,549000.0,5.0,4.5,Newark,,5001.0,,190.0,,,Contingent,,NJMLS,21002946,Y,Y,40.7648982,-74.1740065
150,MLS Listing,2025,Multi-Family (2-4 Unit),71 W 19TH St,Bayonne,NJ,7002,489999.0,7.0,2.0,Bayonne,,,,33.0,,,Active,,HCMLS,210015976,Y,Y,40.663126,-74.123401
151,MLS Listing,2025,Single Family Residential,642 Shepherd Ave,E. New York,NY,11208,688000.0,5.0,3.5,E. New York,,3052.0,1986.0,93.0,,,Active,,OneKey,3309014,Y,Y,40.6683294,-73.8796363
152,MLS Listing,2025,Multi-Family (2-4 Unit),19-23 Stuyvesant Ave,Kearny,NJ,7032,629000.0,12.0,4.0,Kearny,,7501.0,,309.0,,,Contingent,,NJMLS,20040810,Y,Y,40.7787794,-74.142561
153,MLS Listing,2025,Single Family Residential,70 Dukes St,Kearny,NJ,7032,375000.0,4.0,1.5,Kearny,,2161.0,,49.0,,,Contingent,,NJMLS,21024354,Y,Y,40.7539336,-74.15237
154,MLS Listing,2025,Multi-Family (5+ Unit),202 Kearny Ave,Kearny,NJ,7032,375000.0,6.0,,Kearny,,,,36.0,,,Contingent,,NJMLS,21026246,Y,Y,40.7581103,-74.1524159
155,MLS Listing,2025,Single Family Residential,11540 Marsden St,Queens,NY,11434,605000.0,4.0,3.0,Jamaica,1188.0,2851.0,2002.0,34.0,509.0,,Active,August-8-2021 02:30 PM,SIBORMLS,1147466,Y,Y,40.686757,-73.783412
156,MLS Listing,2025,Multi-Family (2-4 Unit),1089 Grove St,Irvington,NJ,7111,379000.0,7.0,3.0,Irvington,,4047.0,,22.0,,,Active,,NJMLS,21028447,Y,Y,40.7220771,-74.224742
157,MLS Listing,2025,Multi-Family (2-4 Unit),158 Brill St,Newark,NJ,7105,489000.0,6.0,2.0,Newark,,3049.0,,29.0,,,Active,,NJMLS,21027131,Y,Y,40.7286103,-74.1398809
158,MLS Listing,2025,Multi-Family (2-4 Unit),24 GATES Ave,JERSEY CITY,NJ,7305,475000.0,5.0,3.0,Jersey City (Greenville),,,,35.0,,,Active,,HCMLS,210015802,Y,Y,40.6886352,-74.0941378
159,PAST SALE,July-20-1999,Multi-Family (2-4 Unit),550 35TH St,Union City,NJ,7087,186000.0,5.0,3.0,Union City,,,,8051.0,,,Sold,,HCMLS,9900484,Y,Y,40.7747318,-74.0298401
160,MLS Listing,2025,Multi-Family (2-4 Unit),14 Caroline Ave,Clifton,NJ,7011,460000.0,5.0,3.0,Clifton,,2627.0,,34.0,,,Contingent,,NJMLS,21026746,Y,Y,40.8800672,-74.1357906
161,MLS Listing,2025,Multi-Family (2-4 Unit),170 Goodwin Ave,Newark,NJ,7112,469000.0,7.0,3.5,Newark,,3302.0,,23.0,,,Active,,NJMLS,21028366,Y,Y,40.7125459,-74.2135074
162,MLS Listing,2025,Single Family Residential,496 S 18th St,Newark,NJ,7103,239900.0,4.0,2.0,Newark,,1681.0,,63.0,,,Contingent,,NJMLS,21021898,Y,Y,40.739438,-74.2085892
164,MLS Listing,2025,Single Family Residential,771-773 S 18th St,Newark,NJ,7103,425000.0,5.0,3.0,Newark,,5715.0,,42.0,,,Contingent,,NJMLS,21025550,Y,Y,40.7294013,-74.2129872
165,MLS Listing,2025,Multi-Family (2-4 Unit),70 1/2 Stone St,Newark,NJ,7104,400000.0,5.0,3.0,Newark,,3001.0,,36.0,,,Contingent,,NJMLS,21026371,Y,Y,40.7539327,-74.1746625
166,MLS Listing,2025,Single Family Residential,248 1/2 Chestnut St,Newark,NJ,7105,264900.0,3.0,1.0,Newark,,,,43.0,,,Active,,NJMLS,21025255,Y,Y,40.7233577,-74.1649581
167,MLS Listing,2025,Multi-Family (2-4 Unit),129 W 20th St,Bayonne,NJ,7002,599000.0,6.0,3.0,Bayonne,,2566.0,,35.0,,,Active,,NJMLS,21026449,Y,Y,40.6649305,-74.1253494
169,MLS Listing,2025,Multi-Family (2-4 Unit),302 UNION St,JERSEY CITY,NJ,07304-1844,595000.0,7.0,4.0,Jersey City (West Bergen),,,,69.0,,,Active,,HCMLS,210012772,Y,Y,40.717773,-74.0822299
170,MLS Listing,2025,Multi-Family (2-4 Unit),140 Goodwin Ave,Newark City,NJ,07112-1807,445000.0,5.0,2.0,Newark City,1998.0,3484.0,,55.0,223.0,,Active,,GSMLS,3719313,Y,Y,40.7133645,-74.2127279
171,MLS Listing,2025,Multi-Family (2-4 Unit),8 Burdette Pl,Fairview,NJ,7022,549900.0,6.0,3.0,Fairview,,2374.0,,37.0,,,Contingent,,NJMLS,21026192,Y,Y,40.821092,-74.006545
172,MLS Listing,2025,Single Family Residential,245 S 5th Ave,Mount Vernon,NY,10550,425000.0,5.0,1.5,Mount Vernon,1700.0,3568.0,1910.0,37.0,250.0,,Active,,OneKey,H6127071,Y,Y,40.9050563,-73.8353129
173,MLS Listing,2025,Multi-Family (2-4 Unit),13 W 50th St,Bayonne,NJ,7002,414900.0,5.0,2.0,Bayonne,,2500.0,,27.0,,,Active,,NJMLS,21027797,Y,Y,40.6832082,-74.1028101
175,MLS Listing,2025,Single Family Residential,190 LINDEN Ave,JERSEY CITY,NJ,7305,364999.0,3.0,1.0,Jersey City (Greenville),,,,63.0,,,Active,,HCMLS,210013309,Y,Y,40.6977865,-74.093461
177,MLS Listing,2025,Multi-Family (2-4 Unit),198 Parker St,Newark,NJ,7104,430000.0,6.0,2.0,Newark,,2500.0,,39.0,,,Active,,NJMLS,21026025,Y,Y,40.7598485,-74.1775406
178,MLS Listing,2025,Multi-Family (2-4 Unit),37 Blum St,Newark,NJ,7103,399999.0,9.0,3.0,Newark,,2500.0,,40.0,,,Active,,NJMLS,21025966,Y,Y,40.7333035,-74.2025014
179,MLS Listing,2025,Multi-Family (2-4 Unit),89 Clifton Ave,Newark City,NJ,07104-1017,479000.0,8.0,5.0,Newark City,297.0,2613.0,,57.0,1613.0,,Active,,GSMLS,3718566,Y,Y,40.7525272,-74.1788937
180,MLS Listing,2025,Multi-Family (2-4 Unit),11 DWIGHT St,JERSEY CITY,NJ,7305,499000.0,6.0,2.0,Jersey City (Greenville),,,,41.0,,,Active,,HCMLS,210015272,Y,Y,40.7007459,-74.079996
182,MLS Listing,2025,Multi-Family (2-4 Unit),72 Fabyan Pl,Newark City,NJ,07108-1024,350000.0,4.0,2.0,Newark City,,1742.0,,27.0,,,Active,,GSMLS,3726020,Y,Y,40.7209565,-74.2167526
184,MLS Listing,2025,Multi-Family (2-4 Unit),864 S 16th St,Newark,NJ,7108,475000.0,8.0,3.0,Newark,,3001.0,,47.0,,,Contingent,,NJMLS,21024730,Y,Y,40.7254288,-74.2119483
186,MLS Listing,2025,Single Family Residential,78 WINFIELD Ave,JERSEY CITY,NJ,7305,399000.0,5.0,2.0,Jersey City (Greenville),1420.0,,,46.0,281.0,,Active,,HCMLS,210014895,Y,Y,40.6922514,-74.0930715
190,MLS Listing,2025,Multi-Family (2-4 Unit),6120 Jefferson St,West New York,NJ,7093,479000.0,5.0,3.0,West New York,,2500.0,,49.0,,,Active,,NJMLS,21024363,Y,Y,40.792387,-74.018985
191,MLS Listing,2025,Multi-Family (2-4 Unit),128 GRANT Ave,JERSEY CITY,NJ,7305,590000.0,8.0,4.0,Jersey City (Greenville),,,,50.0,,,Active,,HCMLS,210014550,Y,Y,40.7103427,-74.0824135
193,MLS Listing,2025,Multi-Family (2-4 Unit),116-120 Tappan St,Kearny,NJ,7032,587000.0,5.0,3.0,Kearny,,6199.0,,51.0,,,Contingent,,NJMLS,21023959,Y,Y,40.7535031,-74.1484082
194,PAST SALE,March-1-2004,Multi-Family (2-4 Unit),88 WEGMAN Pkwy,JERSEY CITY,NJ,,336000.0,6.0,5.0,Jersey City (Greenville),,,,6365.0,,,Sold,,HCMLS,301350,Y,Y,40.7038908,-74.0808418
195,PAST SALE,March-22-2012,Single Family Residential,4524 SMITH Ave,North Bergen,NJ,07047-2746,249000.0,3.0,1.5,North Bergen,,,,3422.0,,,Sold,,HCMLS,120000076,Y,Y,40.7817327,-74.0262827
197,MLS Listing,2025,Multi-Family (2-4 Unit),60 Oak St,Mount Vernon,NY,10550,525000.0,5.0,2.0,Mount Vernon,2200.0,2161.0,1930.0,252.0,239.0,,Active,,OneKey,H6084627,Y,Y,40.9141032,-73.8472246
198,MLS Listing,2025,Multi-Family (2-4 Unit),6017 Monroe Pl,West New York,NJ,7093,589000.0,6.0,3.0,West New York,,2500.0,,68.0,,,Active,,NJMLS,21021132,Y,Y,40.7881192,-74.0130852
200,MLS Listing,2025,Multi-Family (2-4 Unit),121 57th St,West New York,NJ,7093,599000.0,5.0,3.0,West New York,,2100.0,,59.0,,,Active,,NJMLS,21022548,Y,Y,40.7842169,-74.0120492
201,MLS Listing,2025,Multi-Family (2-4 Unit),87 Highland Ave,Kearny,NJ,7032,475000.0,5.0,2.0,Kearny,,2940.0,,58.0,,,Contingent,,NJMLS,21022610,Y,Y,40.7562314,-74.1574618
202,MLS Listing,2025,Single Family Residential,1503 64TH St,North Bergen,NJ,7047,529900.0,4.0,3.0,North Bergen,,,,49.0,,,Active,,HCMLS,210014577,Y,Y,40.7965176,-74.0225416
203,PAST SALE,2025,Single Family Residential,776 Elsmere Pl,BRONX,NY,10460,499000.0,4.0,2.5,BRONX,1604.0,2500.0,1901.0,60.0,311.0,,Pending,,OneKey,H6121481,Y,Y,40.8433903,-73.8891175
204,MLS Listing,2025,Multi-Family (2-4 Unit),97 Hedden Ter,Newark,NJ,7108,450000.0,6.0,4.5,Newark,,3123.0,,61.0,,,Contingent,,NJMLS,21022335,Y,Y,40.7188831,-74.204932
205,MLS Listing,2025,Multi-Family (2-4 Unit),2 Eastern Way,Rutherford,NJ,7070,575000.0,6.0,3.0,Rutherford,,4008.0,,62.0,,,Contingent,,NJMLS,21021962,Y,Y,40.8242796,-74.1008781
206,MLS Listing,2025,Multi-Family (2-4 Unit),103 Cutler St,Newark,NJ,7104,539900.0,6.0,3.0,Newark,,1477.0,,63.0,,,Active,,NJMLS,21021819,Y,Y,40.7548434,-74.1746854
207,MLS Listing,2025,Multi-Family (2-4 Unit),941 S 20th St,Newark,NJ,7108,375000.0,8.0,3.0,Newark,,3520.0,,42.0,,,Active,,NJMLS,21025421,Y,Y,40.724103,-74.216943
208,MLS Listing,2025,Multi-Family (2-4 Unit),6807 Newkirk Ave,North Bergen,NJ,7047,389000.0,4.0,2.0,North Bergen,,2500.0,,64.0,,,Contingent,,NJMLS,21021541,Y,Y,40.7981366,-74.0189266
209,MLS Listing,2025,Multi-Family (2-4 Unit),116 Cross St,Harrison,NJ,7029,549900.0,6.0,2.0,Harrison,,2339.0,,64.0,,,Contingent,,NJMLS,21021374,Y,Y,40.7491946,-74.1584739
210,MLS Listing,2025,Single Family Residential,627 Bryant Ave,Teaneck,NJ,7666,525000.0,4.0,2.0,Teaneck,,2026.0,,67.0,,,Contingent,,NJMLS,21021235,Y,Y,40.8770014,-73.9991407
211,MLS Listing,2025,Townhouse,1028 Smith Manor Blvd,West Orange,NJ,7052,489000.0,8.0,4.0,West Orange,,,,66.0,,,Contingent,,NJMLS,21021267,Y,Y,40.8004185,-74.243686
213,MLS Listing,2025,Multi-Family (2-4 Unit),721 S 15th St,Newark,NJ,7103,360000.0,5.0,2.0,Newark,,2500.0,,70.0,,,Contingent,,NJMLS,21020775,Y,Y,40.7294244,-74.2099191
215,PAST SALE,2025,Condo/Co-op,813D St Anns Ave Unit D,BRONX,NY,10456,359000.0,3.0,1.5,Melrose Court Condo,1067.0,,1994.0,70.0,336.0,593.0,Pending,,OneKey,H6117223,Y,Y,40.8208907,-73.9102059
216,MLS Listing,2025,Multi-Family (2-4 Unit),192 Hillside Ave,Newark,NJ,7108,369900.0,7.0,4.0,Newark,,3328.0,,71.0,,,Active,,NJMLS,21020591,Y,Y,40.716525,-74.1941548
217,PAST SALE,July-20-2021,Multi-Family (2-4 Unit),227 58th St,West New York,NJ,7093,640000.0,7.0,3.0,West New York,,2500.0,,15.0,,,Sold,,NJMLS,20049775,Y,Y,40.785522,-74.0132688
218,PAST SALE,July-23-2021,Single Family Residential,180 Dewey St,Newark,NJ,7112,315000.0,4.0,3.0,Newark,,3598.0,,12.0,,,Sold,,NJMLS,21008299,Y,Y,40.7135282,-74.2180472
219,PAST SALE,September-8-2008,Multi-Family (2-4 Unit),131 WEGMAN Pkwy,JERSEY CITY,NJ,07305-3314,267000.0,6.0,2.0,Jersey City (Greenville),,,,4713.0,,,Sold,,HCMLS,80002018,Y,Y,40.704544,-74.0827
220,MLS Listing,2025,Multi-Family (2-4 Unit),721-723 Clifton Ave,Newark,NJ,7104,459900.0,7.0,4.5,Newark,,4513.0,,73.0,,,Contingent,,NJMLS,21020251,Y,Y,40.7752025,-74.1669644
221,MLS Listing,2025,Multi-Family (2-4 Unit),194-196 Hansbury Ave,Newark,NJ,7112,480000.0,8.0,3.0,Newark,,3999.0,,72.0,,,Active,,NJMLS,21020374,Y,Y,40.7065188,-74.2182695
224,MLS Listing,2025,Multi-Family (2-4 Unit),30 Nichols St,Newark,NJ,7105,425000.0,4.0,2.0,Newark,,2618.0,,117.0,,,Contingent,,NJMLS,21013035,Y,Y,40.7252909,-74.1652252
225,PAST SALE,July-30-2021,Single Family Residential,91 Seeley Ave,Kearny,NJ,7032,390000.0,6.0,1.0,Kearny,,5001.0,,5.0,,,Sold,,NJMLS,21020099,Y,Y,40.7790127,-74.1378718
226,MLS Listing,2025,Multi-Family (2-4 Unit),24 Millington Ave,Newark,NJ,7108,530000.0,10.0,6.0,Newark,,3115.0,,75.0,,,Contingent,,NJMLS,21020078,Y,Y,40.719825,-74.2080639
230,MLS Listing,2025,Multi-Family (2-4 Unit),321 Travers Pl,Lyndhurst,NJ,7071,559000.0,5.0,2.0,Lyndhurst,,5550.0,,84.0,,,Contingent,,NJMLS,21018184,Y,Y,40.8134767,-74.1289738
233,MLS Listing,2025,Multi-Family (2-4 Unit),34 Victor St,Yonkers,NY,10701,500000.0,5.0,3.0,Yonkers,2200.0,2840.0,1899.0,78.0,227.0,,Active,,OneKey,H6115285,Y,Y,40.9340884,-73.888146
234,MLS Listing,2025,Single Family Residential,68 Eppirt St,East Orange,NJ,7018,295000.0,5.0,2.0,East Orange,,5249.0,,82.0,,,Contingent,,NJMLS,21018654,Y,Y,40.7549596,-74.2194573
235,MLS Listing,2025,Multi-Family (2-4 Unit),138 Sylvan Ave,Newark,NJ,7104,295000.0,6.0,3.0,Newark,,4238.0,,82.0,,,Contingent,,NJMLS,21018755,Y,Y,40.7814667,-74.1579205
237,MLS Listing,2025,Multi-Family (2-4 Unit),358 Jersey Ave,Fairview,NJ,7022,444900.0,5.0,3.0,Fairview,,5001.0,,80.0,,,Contingent,,NJMLS,21018935,Y,Y,40.8182147,-73.9940906
238,PAST SALE,September-29-2009,Multi-Family (2-4 Unit),197 MALLORY Ave,JERSEY CITY,NJ,07304-1254,259000.0,7.0,3.0,Jersey City (West Bergen),,,,4327.0,,,Sold,,HCMLS,90008250,Y,Y,40.721181,-74.087053
239,PAST SALE,2025,Single Family Residential,37 Caryl Ave,Yonkers,NY,10705,484999.0,5.0,1.5,Yonkers,2284.0,1886.0,1908.0,147.0,212.0,,Pending,,OneKey,H6096410,Y,Y,40.9114304,-73.8946802
240,MLS Listing,2025,Multi-Family (2-4 Unit),644 18th Ave,Irvington,NJ,7111,399000.0,11.0,3.0,Irvington,,3097.0,,78.0,,,Active,,NJMLS,21019336,Y,Y,40.7340699,-74.2135074
241,PAST SALE,July-23-2021,Single Family Residential,41 Isabella Ave,Newark,NJ,7106,452000.0,5.0,3.0,Newark,,3759.0,,12.0,,,Sold,,NJMLS,21019369,Y,Y,40.7437815,-74.2205234
242,MLS Listing,2025,Multi-Family (2-4 Unit),41 Groshon Ave,Yonkers,NY,10701,449999.0,9.0,3.0,Yonkers,2592.0,1877.0,1898.0,742.0,174.0,,Active,,OneKey,H5002603,Y,Y,40.927338,-73.8987269
243,MLS Listing,2025,Multi-Family (2-4 Unit),188 Jersey Ave,Cliffside Park,NJ,7010,499876.0,6.0,2.0,Cliffside Park,,2500.0,,84.0,,,Contingent,,NJMLS,21018238,Y,Y,40.8162513,-73.9898479
244,MLS Listing,2025,Multi-Family (2-4 Unit),1214 51st St,North Bergen,NJ,7047,499999.0,6.0,3.0,North Bergen,,3324.0,,147.0,,,Contingent,,NJMLS,21008324,Y,Y,40.7856025,-74.0255482
246,MLS Listing,2025,Single Family Residential,1500 70th St,North Bergen,NJ,7047,469900.0,4.0,3.0,North Bergen,,2500.0,,138.0,,,Active,,NJMLS,21009826,Y,Y,40.7998159,-74.0198906
247,PAST SALE,July-12-2006,Single Family Residential,725 Euclid Ave,E. New York,NY,11208,399000.0,3.0,2.5,E. New York,1296.0,1800.0,1960.0,772.0,308.0,,Pending,,OneKey,3141323,Y,Y,40.6691437,-73.870058
248,PAST SALE,March-14-1996,Condo/Co-op,818 Trinity Ave Unit C,BRONX,NY,10456,320000.0,3.0,1.5,Nehemiah Condominium V,1072.0,,1995.0,85.0,299.0,200.0,Pending,,OneKey,H6107919,Y,Y,40.8205486,-73.9066442
249,PAST SALE,April-1-2005,Multi-Family (2-4 Unit),553 54TH St,West New York,NJ,7093,342500.0,4.0,2.0,West New York,,,,5969.0,,,Sold,,HCMLS,408441,Y,Y,40.785596,-74.0211209
250,MLS Listing,2025,Single Family Residential,767 Georgia Ave,E. New York,NY,11207,300000.0,4.0,1.0,E. New York,1595.0,2000.0,1920.0,83.0,188.0,,Active,,OneKey,3312490,Y,Y,40.6581994,-73.8923146
251,MLS Listing,2025,Multi-Family (2-4 Unit),153 Devon St,Kearny,NJ,7032,549900.0,5.0,2.0,Kearny,,1999.0,,84.0,,,Contingent,,NJMLS,21018321,Y,Y,40.7568167,-74.152003
252,PAST SALE,September-7-2018,Condo/Co-op,35 66TH St Unit L1,West New York,NJ,7093,147000.0,2.0,1.0,West New York,650.0,,,1062.0,226.0,240.0,Sold,,HCMLS,180012118,Y,Y,40.7893558,-74.004053
253,MLS Listing,2025,Multi-Family (2-4 Unit),593 59TH St,West New York,NJ,7093,588000.0,8.0,4.0,West New York,,,,90.0,,,Active,,HCMLS,210010906,Y,Y,40.7897812,-74.0201201
255,MLS Listing,2025,Multi-Family (2-4 Unit),79 Stevens Ave #2,Jersey City,NJ,07305-3013,495000.0,6.0,2.0,Jersey City,2100.0,3049.0,,90.0,236.0,,Active,,GSMLS,3710350,Y,Y,40.7012049,-74.0878972
256,PAST SALE,May-27-2010,Multi-Family (2-4 Unit),56 STEVENS Ave,JERSEY CITY,NJ,07305-3012,186000.0,8.0,5.0,Jersey City (Greenville),,,,4087.0,,,Sold,,HCMLS,90014596,Y,Y,40.7008709,-74.0866201
257,MLS Listing,2025,Multi-Family (2-4 Unit),216 69th St,Guttenberg,NJ,7093,599000.0,10.0,3.0,Guttenberg,,2500.0,,154.0,,,Active,,NJMLS,21007279,Y,Y,40.7934859,-74.0065894
258,MLS Listing,2025,Multi-Family (2-4 Unit),332 VIRGINIA Ave,JERSEY CITY,NJ,07304-1449,675000.0,7.0,2.0,Jersey City (West Bergen),,,,105.0,,,Active,,HCMLS,210009448,Y,Y,40.7183375,-74.0879276
259,PAST SALE,July-13-2021,Multi-Family (2-4 Unit),274 Belgrove Dr,Kearny,NJ,7032,645000.0,6.0,2.0,Kearny,,3498.0,,22.0,,,Sold,,NJMLS,21016885,Y,Y,40.7614246,-74.1553976
261,PAST SALE,July-2-2021,Multi-Family (2-4 Unit),262 N 6th St,Newark,NJ,7107,405000.0,4.0,3.0,Newark,,2500.0,,33.0,,,Sold,,NJMLS,21015758,Y,Y,40.75774,-74.187744
262,MLS Listing,2025,Multi-Family (2-4 Unit),664-666 Irvine Turner Blvd,Newark,NJ,7112,275000.0,5.0,2.0,Newark,,5001.0,,98.0,,,Contingent,,NJMLS,21015975,Y,Y,40.7110202,-74.1996838
263,MLS Listing,2025,Multi-Family (2-4 Unit),834 S 19th St,Newark,NJ,7108,515000.0,6.0,4.5,Newark,,2500.0,,159.0,,,Active,,NJMLS,21006579,Y,Y,40.727275,-74.2141369
265,PAST SALE,July-20-2021,Multi-Family (2-4 Unit),136 72ND St,North Bergen,NJ,7047,625000.0,6.0,2.5,North Bergen,,,,15.0,,,Sold,,HCMLS,210010129,Y,Y,40.7946266,-74.0036857
266,PAST SALE,August-2-2021,Multi-Family (2-4 Unit),190 DWIGHT St,JERSEY CITY,NJ,7305,625000.0,7.0,3.5,Jersey City (Greenville),,,,2.0,,,Sold,,HCMLS,210009912,Y,Y,40.7047526,-74.0851797
267,PAST SALE,November-6-2019,Multi-Family (2-4 Unit),199 GRANT Ave,JERSEY CITY,NJ,7305,500000.0,10.0,3.0,Jersey City (West Bergen),,,,637.0,,,Sold,,HCMLS,190017148,Y,Y,40.711703,-74.0853011
268,MLS Listing,2025,Multi-Family (2-4 Unit),718 N 5th St,Harrison,NJ,7029,450000.0,5.0,2.0,Harrison,,2500.0,,100.0,,,Contingent,,NJMLS,21015541,Y,Y,40.7531577,-74.1545195
269,MLS Listing,2025,Multi-Family (2-4 Unit),730 31st St,Union City,NJ,7087,599000.0,5.0,4.0,Union City,,2601.0,,100.0,,,Contingent,,NJMLS,21015426,Y,Y,40.7731968,-74.0324221
270,MLS Listing,2025,Multi-Family (2-4 Unit),409 S 7th St,Newark City,NJ,07103-2015,269999.0,5.0,2.0,Newark City,,3920.0,1999.0,100.0,,,Active,,GSMLS,3707545,Y,Y,40.7344572,-74.2002543
272,MLS Listing,2025,Multi-Family (2-4 Unit),6809 Adams St,Guttenberg,NJ,7093,549000.0,6.0,3.0,Guttenberg,,2500.0,,102.0,,,Contingent,,NJMLS,21015324,Y,Y,40.7966982,-74.0149673
273,MLS Listing,2025,Multi-Family (2-4 Unit),14 Speedway Ave,Newark,NJ,7106,449900.0,8.0,3.0,Newark,,3380.0,,103.0,,,Contingent,,NJMLS,21015258,Y,Y,40.7440696,-74.2129113
274,PAST SALE,June-30-2021,Multi-Family (2-4 Unit),609 Franklin St,Elizabeth,NJ,7206,305000.0,5.0,2.0,Elizabeth,,,,35.0,,,Sold,,NJMLS,21015067,Y,Y,40.6572687,-74.1984199
275,MLS Listing,2025,Multi-Family (2-4 Unit),519 27TH St,Union City,NJ,7087,618000.0,6.0,2.0,Union City,,,,29.0,,,Active,,HCMLS,210016131,Y,Y,40.7696382,-74.0321582
277,PAST SALE,July-2-2021,Multi-Family (2-4 Unit),640 Elm St,Kearny,NJ,7032,649900.0,7.0,3.0,Kearny,,3951.0,,33.0,,,Sold,,NJMLS,21014692,Y,Y,40.7745079,-74.1358553
280,PAST SALE,July-20-2021,Multi-Family (2-4 Unit),115 CLARKE Ave,JERSEY CITY,NJ,7304,450000.0,5.0,2.5,Jersey City (West Bergen),,,,15.0,,,Sold,,HCMLS,210003235,Y,Y,40.717948,-74.091224
281,MLS Listing,2025,Multi-Family (2-4 Unit),90 Vincent St,Newark,NJ,7105,550000.0,6.0,5.0,Newark,,1773.0,,239.0,,,Contingent,,NJMLS,20050672,Y,Y,40.729392,-74.1362338
283,MLS Listing,2025,Multi-Family (2-4 Unit),36 Napoleon St,Newark City,NJ,07105-3114,435000.0,5.0,3.0,Ironbound,2500.0,1306.0,1900.0,15.0,174.0,,Active,,GSMLS,3728619,Y,Y,40.7224988,-74.1554434
286,PAST SALE,April-24-2014,Condo/Co-op,66 ROMAINE Ave #16,JERSEY CITY,NJ,7306,156000.0,2.0,1.0,Jersey City (Journal Square),950.0,,,2659.0,164.0,284.0,Sold,,HCMLS,140002353,Y,Y,40.7322022,-74.069391
287,MLS Listing,2025,Condo/Co-op,1614 Summit Ave #15,Union City,NJ,7087,235000.0,3.0,1.0,Union City,826.0,,,117.0,285.0,,Contingent,,NJMLS,21013078,Y,Y,40.7643383,-74.0394272
288,PAST SALE,June-4-2021,Multi-Family (2-4 Unit),715 FOREST St,Kearny,NJ,7032,530000.0,5.0,3.0,Kearny,,,,61.0,,,Sold,,HCMLS,210008362,Y,Y,40.776738,-74.133045
