,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
165,MLS Listing,69,Multi-Family (2-4 Unit),70 1/2 Stone St,Newark,NJ,7104,400000.0,5.0,3.0,Newark,69.0,3001.0,69.0,36.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/70-1-2-Stone-St-07104/home/174323223,NJMLS,21026371,Y,Y,40.7539327,-74.1746625
166,MLS Listing,69,Single Family Residential,248 1/2 Chestnut St,Newark,NJ,7105,264900.0,3.0,1.0,Newark,69.0,69.0,69.0,43.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/248-1-2-Chestnut-St-07105/home/175532397,NJMLS,21025255,Y,Y,40.7233577,-74.1649581
167,MLS Listing,69,Multi-Family (2-4 Unit),129 W 20th St,Bayonne,NJ,7002,599000.0,6.0,3.0,Bayonne,69.0,2566.0,69.0,35.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Bayonne/129-W-20th-St-07002/home/36470495,NJMLS,21026449,Y,Y,40.6649305,-74.1253494
168,PAST SALE,69,Single Family Residential,99 Boyd Ave,Jersey City,NJ,7304,105000.0,69.0,69.0,69,69.0,1847.0,69.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/Jersey-City/99-Boyd-Ave-07304/home/36552192,69,69,Y,Y,40.7168891,-74.0839134
169,MLS Listing,69,Multi-Family (2-4 Unit),302 UNION St,JERSEY CITY,NJ,07304-1844,595000.0,7.0,4.0,Jersey City (West Bergen),69.0,69.0,69.0,69.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Jersey-City/302-Union-St-07304/home/36554241,HCMLS,210012772,Y,Y,40.717773,-74.0822299
170,MLS Listing,69,Multi-Family (2-4 Unit),140 Goodwin Ave,Newark City,NJ,07112-1807,445000.0,5.0,2.0,Newark City,1998.0,3484.0,69.0,55.0,223.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/140-Goodwin-Ave-07112/home/36284801,GSMLS,3719313,Y,Y,40.7133645,-74.2127279
171,MLS Listing,69,Multi-Family (2-4 Unit),8 Burdette Pl,Fairview,NJ,7022,549900.0,6.0,3.0,Fairview,69.0,2374.0,69.0,37.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Fairview/8-Burdette-Pl-07022/home/35733222,NJMLS,21026192,Y,Y,40.821092,-74.006545
172,MLS Listing,69,Single Family Residential,245 S 5th Ave,Mount Vernon,NY,10550,425000.0,5.0,1.5,Mount Vernon,1700.0,3568.0,1910.0,37.0,250.0,69.0,Active,69,69,http://www.redfin.com/NY/Mt-Vernon/245-S-5th-Ave-10550/home/20214150,OneKey,H6127071,Y,Y,40.9050563,-73.8353129
173,MLS Listing,69,Multi-Family (2-4 Unit),13 W 50th St,Bayonne,NJ,7002,414900.0,5.0,2.0,Bayonne,69.0,2500.0,69.0,27.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Bayonne/13-W-50th-St-07002/home/36461400,NJMLS,21027797,Y,Y,40.6832082,-74.1028101
174,PAST SALE,69,Single Family Residential,8 W 12th St,Bayonne,NJ,7002,69.0,69.0,69.0,69,1570.0,1843.0,1891.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/Bayonne/8-W-12th-St-07002/home/36472947,69,69,Y,Y,40.6563985,-74.1250902
175,MLS Listing,69,Single Family Residential,190 LINDEN Ave,JERSEY CITY,NJ,7305,364999.0,3.0,1.0,Jersey City (Greenville),69.0,69.0,69.0,63.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Jersey-City/190-Linden-Ave-07305/home/36534858,HCMLS,210013309,Y,Y,40.6977865,-74.093461
176,PAST SALE,69,Multi-Family (2-4 Unit),119-35 166th St,Queens,NY,11434,180500.0,69.0,69.0,69,1525.0,4000.0,1930.0,69.0,118.0,69.0,69,69,69,http://www.redfin.com/NY/Queens/119-35-166th-St-11434/home/20707388,69,69,Y,Y,40.682532,-73.7786969
177,MLS Listing,69,Multi-Family (2-4 Unit),198 Parker St,Newark,NJ,7104,430000.0,6.0,2.0,Newark,69.0,2500.0,69.0,39.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/198-Parker-St-07104/home/36240052,NJMLS,21026025,Y,Y,40.7598485,-74.1775406
178,MLS Listing,69,Multi-Family (2-4 Unit),37 Blum St,Newark,NJ,7103,399999.0,9.0,3.0,Newark,69.0,2500.0,69.0,40.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/37-Blum-St-07103/home/36235519,NJMLS,21025966,Y,Y,40.7333035,-74.2025014
179,MLS Listing,69,Multi-Family (2-4 Unit),89 Clifton Ave,Newark City,NJ,07104-1017,479000.0,8.0,5.0,Newark City,297.0,2613.0,69.0,57.0,1613.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/89-Clifton-Ave-07104/home/36237750,GSMLS,3718566,Y,Y,40.7525272,-74.1788937
180,MLS Listing,69,Multi-Family (2-4 Unit),11 DWIGHT St,JERSEY CITY,NJ,7305,499000.0,6.0,2.0,Jersey City (Greenville),69.0,69.0,69.0,41.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Jersey-City/11-Dwight-St-07305/home/36541985,HCMLS,210015272,Y,Y,40.7007459,-74.079996
181,PAST SALE,69,Single Family Residential,904 90th St,North Bergen,NJ,7047,62000.0,69.0,69.0,69,2951.0,2500.0,1916.0,69.0,21.0,69.0,69,69,69,http://www.redfin.com/NJ/North-Bergen/904-90th-St-07047/home/36602620,69,69,Y,Y,40.8099798,-74.005281
182,MLS Listing,69,Multi-Family (2-4 Unit),72 Fabyan Pl,Newark City,NJ,07108-1024,350000.0,4.0,2.0,Newark City,69.0,1742.0,69.0,27.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/72-Fabyan-Pl-07108/home/36282032,GSMLS,3726020,Y,Y,40.7209565,-74.2167526
183,PAST SALE,69,Single Family Residential,101 W 45th St,Bayonne,NJ,7002,69.0,69.0,69.0,69,1956.0,2500.0,1902.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/Bayonne/101-W-45th-St-07002/home/36463281,69,69,Y,Y,40.6820087,-74.1089815
184,MLS Listing,69,Multi-Family (2-4 Unit),864 S 16th St,Newark,NJ,7108,475000.0,8.0,3.0,Newark,69.0,3001.0,69.0,47.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/864-S-16th-St-07108/home/36277550,NJMLS,21024730,Y,Y,40.7254288,-74.2119483
185,PAST SALE,69,Single Family Residential,50 Argyle Ter Unit 1ST,Irvington,NJ,7111,327000.0,69.0,69.0,69,2424.0,2952.0,1963.0,69.0,135.0,69.0,69,69,69,http://www.redfin.com/NJ/Irvington/50-Argyle-Ter-07111/unit-1ST/home/36174209,69,69,Y,Y,40.7334605,-74.2196521
186,MLS Listing,69,Single Family Residential,78 WINFIELD Ave,JERSEY CITY,NJ,7305,399000.0,5.0,2.0,Jersey City (Greenville),1420.0,69.0,69.0,46.0,281.0,69.0,Active,69,69,http://www.redfin.com/NJ/Jersey-City/78-Winfield-Ave-07305/home/36537883,HCMLS,210014895,Y,Y,40.6922514,-74.0930715
187,PAST SALE,69,Single Family Residential,164 Wilkinson Ave,Jersey City,NJ,7305,165000.0,69.0,69.0,69,69.0,2200.0,69.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/Jersey-City/164-Wilkinson-Ave-07305/home/36529444,69,69,Y,Y,40.70733,-74.081607
188,PAST SALE,69,Single Family Residential,132 W 16th St,Bayonne,NJ,7002,69.0,69.0,69.0,69,2305.0,2561.0,1920.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/Bayonne/132-W-16th-St-07002/home/36471906,69,69,Y,Y,40.6616447,-74.1281544
189,PAST SALE,69,Single Family Residential,30 N 7th St,Newark,NJ,7107,84899.0,69.0,69.0,69,2783.0,2548.0,1890.0,69.0,31.0,69.0,69,69,69,http://www.redfin.com/NJ/Newark/30-N-7th-St-07107/home/36259717,69,69,Y,Y,40.7506518,-74.1928706
190,MLS Listing,69,Multi-Family (2-4 Unit),6120 Jefferson St,West New York,NJ,7093,479000.0,5.0,3.0,West New York,69.0,2500.0,69.0,49.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/West-New-York/6120-Jefferson-St-07093/home/36640164,NJMLS,21024363,Y,Y,40.792387,-74.018985
191,MLS Listing,69,Multi-Family (2-4 Unit),128 GRANT Ave,JERSEY CITY,NJ,7305,590000.0,8.0,4.0,Jersey City (Greenville),69.0,69.0,69.0,50.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Jersey-City/128-Grant-Ave-07305/home/36574330,HCMLS,210014550,Y,Y,40.7103427,-74.0824135
192,PAST SALE,69,Multi-Family (2-4 Unit),432 S 6th Ave,Mt Vernon,NY,10550,605000.0,69.0,69.0,69,69.0,3689.0,69.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NY/Mt-Vernon/432-S-6th-Ave-10550/home/20213223,69,69,Y,Y,40.9004831,-73.8350832
193,MLS Listing,69,Multi-Family (2-4 Unit),116-120 Tappan St,Kearny,NJ,7032,587000.0,5.0,3.0,Kearny,69.0,6199.0,69.0,51.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Kearny/116-Tappan-St-07032/home/36592877,NJMLS,21023959,Y,Y,40.7535031,-74.1484082
194,PAST SALE,March-1-2004,Multi-Family (2-4 Unit),88 WEGMAN Pkwy,JERSEY CITY,NJ,69,336000.0,6.0,5.0,Jersey City (Greenville),69.0,69.0,69.0,6365.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Jersey-City/88-Wegman-Pkwy-07305/home/36530304,HCMLS,301350,Y,Y,40.7038908,-74.0808418
195,PAST SALE,March-22-2012,Single Family Residential,4524 SMITH Ave,North Bergen,NJ,07047-2746,249000.0,3.0,1.5,North Bergen,69.0,69.0,69.0,3422.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/North-Bergen/4524-Smith-Ave-07047/home/36596522,HCMLS,120000076,Y,Y,40.7817327,-74.0262827
196,PAST SALE,69,Single Family Residential,272A Grant Ave,Jersey City,NJ,7305,21500.0,69.0,69.0,69,1600.0,1616.0,1922.0,69.0,13.0,69.0,69,69,69,http://www.redfin.com/NJ/Jersey-City/272A-Grant-Ave-07305/home/36552425,69,69,Y,Y,40.713585,-74.087655
197,MLS Listing,69,Multi-Family (2-4 Unit),60 Oak St,Mount Vernon,NY,10550,525000.0,5.0,2.0,Mount Vernon,2200.0,2161.0,1930.0,252.0,239.0,69.0,Active,69,69,http://www.redfin.com/NY/Mt-Vernon/60-Oak-St-10550/home/20003641,OneKey,H6084627,Y,Y,40.9141032,-73.8472246
198,MLS Listing,69,Multi-Family (2-4 Unit),6017 Monroe Pl,West New York,NJ,7093,589000.0,6.0,3.0,West New York,69.0,2500.0,69.0,68.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/West-New-York/6017-Monroe-Pl-07093/home/36634928,NJMLS,21021132,Y,Y,40.7881192,-74.0130852
199,PAST SALE,69,Single Family Residential,213 45th St,Union City,NJ,7087,216000.0,69.0,69.0,69,2338.0,1507.0,1900.0,69.0,92.0,69.0,69,69,69,http://www.redfin.com/NJ/Union-City/213-45th-St-07087/home/36622807,69,69,Y,Y,40.7780112,-74.0209808
200,MLS Listing,69,Multi-Family (2-4 Unit),121 57th St,West New York,NJ,7093,599000.0,5.0,3.0,West New York,69.0,2100.0,69.0,59.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/West-New-York/121-57th-St-07093/home/36636505,NJMLS,21022548,Y,Y,40.7842169,-74.0120492
201,MLS Listing,69,Multi-Family (2-4 Unit),87 Highland Ave,Kearny,NJ,7032,475000.0,5.0,2.0,Kearny,69.0,2940.0,69.0,58.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Kearny/87-Highland-Ave-07032/home/36580555,NJMLS,21022610,Y,Y,40.7562314,-74.1574618
202,MLS Listing,69,Single Family Residential,1503 64TH St,North Bergen,NJ,7047,529900.0,4.0,3.0,North Bergen,69.0,69.0,69.0,49.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/North-Bergen/1503-64th-St-07047/home/36424715,HCMLS,210014577,Y,Y,40.7965176,-74.0225416
203,PAST SALE,69,Single Family Residential,776 Elsmere Pl,BRONX,NY,10460,499000.0,4.0,2.5,BRONX,1604.0,2500.0,1901.0,60.0,311.0,69.0,Pending,69,69,http://www.redfin.com/NY/Bronx/776-Elsmere-Pl-10460/home/44714098,OneKey,H6121481,Y,Y,40.8433903,-73.8891175
204,MLS Listing,69,Multi-Family (2-4 Unit),97 Hedden Ter,Newark,NJ,7108,450000.0,6.0,4.5,Newark,69.0,3123.0,69.0,61.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/97-Hedden-Ter-07108/home/36279182,NJMLS,21022335,Y,Y,40.7188831,-74.204932
205,MLS Listing,69,Multi-Family (2-4 Unit),2 Eastern Way,Rutherford,NJ,7070,575000.0,6.0,3.0,Rutherford,69.0,4008.0,69.0,62.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Rutherford/2-Eastern-Way-07070/home/35855754,NJMLS,21021962,Y,Y,40.8242796,-74.1008781
206,MLS Listing,69,Multi-Family (2-4 Unit),103 Cutler St,Newark,NJ,7104,539900.0,6.0,3.0,Newark,69.0,1477.0,69.0,63.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/103-Cutler-St-07104/home/36238071,NJMLS,21021819,Y,Y,40.7548434,-74.1746854
207,MLS Listing,69,Multi-Family (2-4 Unit),941 S 20th St,Newark,NJ,7108,375000.0,8.0,3.0,Newark,69.0,3520.0,69.0,42.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/NEWARK/941-S-20TH-ST-07108/home/36277423,NJMLS,21025421,Y,Y,40.724103,-74.216943
208,MLS Listing,69,Multi-Family (2-4 Unit),6807 Newkirk Ave,North Bergen,NJ,7047,389000.0,4.0,2.0,North Bergen,69.0,2500.0,69.0,64.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/North-Bergen/6807-Newkirk-Ave-07047/home/36597242,NJMLS,21021541,Y,Y,40.7981366,-74.0189266
209,MLS Listing,69,Multi-Family (2-4 Unit),116 Cross St,Harrison,NJ,7029,549900.0,6.0,2.0,Harrison,69.0,2339.0,69.0,64.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Harrison/116-Cross-St-07029/home/36484682,NJMLS,21021374,Y,Y,40.7491946,-74.1584739
210,MLS Listing,69,Single Family Residential,627 Bryant Ave,Teaneck,NJ,7666,525000.0,4.0,2.0,Teaneck,69.0,2026.0,69.0,67.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Teaneck/627-Bryant-Ave-07666/home/35868849,NJMLS,21021235,Y,Y,40.8770014,-73.9991407
211,MLS Listing,69,Townhouse,1028 Smith Manor Blvd,West Orange,NJ,7052,489000.0,8.0,4.0,West Orange,69.0,69.0,69.0,66.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/West-Orange/1028-Smith-Manor-Blvd-07052/unit-15/home/36357879,NJMLS,21021267,Y,Y,40.8004185,-74.243686
212,PAST SALE,69,Single Family Residential,69,Newark,NJ,7112,69.0,69.0,69.0,69,69.0,69.0,69.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/Newark/Unknown-07112/home/175224918,69,69,Y,Y,40.7132136,-74.2120629
213,MLS Listing,69,Multi-Family (2-4 Unit),721 S 15th St,Newark,NJ,7103,360000.0,5.0,2.0,Newark,69.0,2500.0,69.0,70.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/721-S-15th-St-07103/home/36271922,NJMLS,21020775,Y,Y,40.7294244,-74.2099191
214,PAST SALE,69,Single Family Residential,7 Myrtle Ave,Newark,NJ,7107,300000.0,69.0,69.0,69,3909.0,2348.0,1952.0,69.0,77.0,69.0,69,69,69,http://www.redfin.com/NJ/Newark/7-Myrtle-Ave-07107/home/36260068,69,69,Y,Y,40.7520034,-74.193421
215,PAST SALE,69,Condo/Co-op,813D St Anns Ave Unit D,BRONX,NY,10456,359000.0,3.0,1.5,Melrose Court Condo,1067.0,69.0,1994.0,70.0,336.0,593.0,Pending,69,69,http://www.redfin.com/NY/Bronx/813-Saint-Ann-s-Ave-10456/unit-D/home/175198971,OneKey,H6117223,Y,Y,40.8208907,-73.9102059
216,MLS Listing,69,Multi-Family (2-4 Unit),192 Hillside Ave,Newark,NJ,7108,369900.0,7.0,4.0,Newark,69.0,3328.0,69.0,71.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/192-Hillside-Ave-07108/home/36274490,NJMLS,21020591,Y,Y,40.716525,-74.1941548
217,PAST SALE,July-20-2021,Multi-Family (2-4 Unit),227 58th St,West New York,NJ,7093,640000.0,7.0,3.0,West New York,69.0,2500.0,69.0,15.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/West-New-York/227-58th-St-07093/home/36636275,NJMLS,20049775,Y,Y,40.785522,-74.0132688
218,PAST SALE,July-23-2021,Single Family Residential,180 Dewey St,Newark,NJ,7112,315000.0,4.0,3.0,Newark,69.0,3598.0,69.0,12.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Newark/180-Dewey-St-07112/home/36280669,NJMLS,21008299,Y,Y,40.7135282,-74.2180472
219,PAST SALE,September-8-2008,Multi-Family (2-4 Unit),131 WEGMAN Pkwy,JERSEY CITY,NJ,07305-3314,267000.0,6.0,2.0,Jersey City (Greenville),69.0,69.0,69.0,4713.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Jersey-City/131-Wegman-Pkwy-07305/home/36530282,HCMLS,80002018,Y,Y,40.704544,-74.0827
220,MLS Listing,69,Multi-Family (2-4 Unit),721-723 Clifton Ave,Newark,NJ,7104,459900.0,7.0,4.5,Newark,69.0,4513.0,69.0,73.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/721-Clifton-Ave-07104/home/175180120,NJMLS,21020251,Y,Y,40.7752025,-74.1669644
221,MLS Listing,69,Multi-Family (2-4 Unit),194-196 Hansbury Ave,Newark,NJ,7112,480000.0,8.0,3.0,Newark,69.0,3999.0,69.0,72.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/194-Hansbury-Ave-07112/home/36289819,NJMLS,21020374,Y,Y,40.7065188,-74.2182695
222,PAST SALE,69,Single Family Residential,2000 45th St,North Bergen,NJ,7047,69.0,69.0,69.0,69,2195.0,3123.0,69.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/North-Bergen/2000-45th-St-07047/home/36595665,69,69,Y,Y,40.7846707,-74.0336155
223,PAST SALE,69,Single Family Residential,174-23 Polhemus Ave,Queens,NY,11433,180000.0,69.0,69.0,69,1677.0,3300.0,1925.0,69.0,107.0,69.0,69,69,69,http://www.redfin.com/NY/Queens/174-23-Polhemus-Ave-11433/home/20759902,69,69,Y,Y,40.7014657,-73.7825576
224,MLS Listing,69,Multi-Family (2-4 Unit),30 Nichols St,Newark,NJ,7105,425000.0,4.0,2.0,Newark,69.0,2618.0,69.0,117.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/30-Nichols-St-07105/home/36253325,NJMLS,21013035,Y,Y,40.7252909,-74.1652252
225,PAST SALE,July-30-2021,Single Family Residential,91 Seeley Ave,Kearny,NJ,7032,390000.0,6.0,1.0,Kearny,69.0,5001.0,69.0,5.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Kearny/91-Seeley-Ave-07032/home/36585421,NJMLS,21020099,Y,Y,40.7790127,-74.1378718
226,MLS Listing,69,Multi-Family (2-4 Unit),24 Millington Ave,Newark,NJ,7108,530000.0,10.0,6.0,Newark,69.0,3115.0,69.0,75.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/24-Millington-Ave-07108/home/36278972,NJMLS,21020078,Y,Y,40.719825,-74.2080639
227,PAST SALE,69,Single Family Residential,195 Bergen Ave,Kearny,NJ,7032,51000.0,69.0,69.0,69,2252.0,5001.0,1893.0,69.0,23.0,69.0,69,69,69,http://www.redfin.com/NJ/Kearny/195-Bergen-Ave-07032/home/36591232,69,69,Y,Y,40.7587792,-74.1494801
228,PAST SALE,69,Single Family Residential,276 Muhammad Ali Ave,Newark,NJ,7108,240000.0,69.0,69.0,69,1780.0,3454.0,1997.0,69.0,135.0,69.0,69,69,69,http://www.redfin.com/NJ/Newark/276-Muhammad-Ali-Ave-07108/home/36270450,69,69,Y,Y,40.7299602,-74.1984733
229,PAST SALE,69,Multi-Family (2-4 Unit),248 Wainwright St,Newark,NJ,7112,69.0,69.0,69.0,69,69.0,69.0,69.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/Newark/248-Wainwright-St-07112/home/175160396,69,69,Y,Y,40.7125054,-74.2224831
230,MLS Listing,69,Multi-Family (2-4 Unit),321 Travers Pl,Lyndhurst,NJ,7071,559000.0,5.0,2.0,Lyndhurst,69.0,5550.0,69.0,84.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Lyndhurst/321-Travers-Pl-07071/home/35777884,NJMLS,21018184,Y,Y,40.8134767,-74.1289738
231,PAST SALE,69,Single Family Residential,1008 74th St,North Bergen,NJ,7047,175000.0,69.0,69.0,69,2345.0,3419.0,1926.0,69.0,75.0,69.0,69,69,69,http://www.redfin.com/NJ/North-Bergen/1008-74th-St-07047/home/36599021,69,69,Y,Y,40.8008267,-74.012856
232,PAST SALE,June-30-2021,Multi-Family (2-4 Unit),83 S 14th St,Newark City,NJ,07107-1013,260000.0,69.0,69.0,Newark City,69.0,2613.0,1914.0,35.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Newark/83-S-14th-St-07107/home/36258776,GSMLS,3713418,Y,Y,40.7528204,-74.1987753
233,MLS Listing,69,Multi-Family (2-4 Unit),34 Victor St,Yonkers,NY,10701,500000.0,5.0,3.0,Yonkers,2200.0,2840.0,1899.0,78.0,227.0,69.0,Active,69,69,http://www.redfin.com/NY/Yonkers/34-Victor-St-10701/home/20175301,OneKey,H6115285,Y,Y,40.9340884,-73.888146
234,MLS Listing,69,Single Family Residential,68 Eppirt St,East Orange,NJ,7018,295000.0,5.0,2.0,East Orange,69.0,5249.0,69.0,82.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/East-Orange/68-Eppirt-St-07018/home/36150811,NJMLS,21018654,Y,Y,40.7549596,-74.2194573
235,MLS Listing,69,Multi-Family (2-4 Unit),138 Sylvan Ave,Newark,NJ,7104,295000.0,6.0,3.0,Newark,69.0,4238.0,69.0,82.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/138-Sylvan-Ave-07104/home/36251928,NJMLS,21018755,Y,Y,40.7814667,-74.1579205
236,PAST SALE,July-27-2021,Multi-Family (2-4 Unit),15 Newton Pl,Irvington Twp.,NJ,07111-1408,506500.0,69.0,69.0,Irvington Twp.,69.0,6534.0,1953.0,8.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Irvington/15-Newton-Pl-07111/home/36167957,GSMLS,3712479,Y,Y,40.729767,-74.237369
237,MLS Listing,69,Multi-Family (2-4 Unit),358 Jersey Ave,Fairview,NJ,7022,444900.0,5.0,3.0,Fairview,69.0,5001.0,69.0,80.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Fairview/358-Jersey-Ave-07022/home/35732798,NJMLS,21018935,Y,Y,40.8182147,-73.9940906
238,PAST SALE,September-29-2009,Multi-Family (2-4 Unit),197 MALLORY Ave,JERSEY CITY,NJ,07304-1254,259000.0,7.0,3.0,Jersey City (West Bergen),69.0,69.0,69.0,4327.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Jersey-City/197-Mallory-Ave-07304/home/50259166,HCMLS,90008250,Y,Y,40.721181,-74.087053
239,PAST SALE,69,Single Family Residential,37 Caryl Ave,Yonkers,NY,10705,484999.0,5.0,1.5,Yonkers,2284.0,1886.0,1908.0,147.0,212.0,69.0,Pending,69,69,http://www.redfin.com/NY/Yonkers/37-Caryl-Ave-10705/home/20182757,OneKey,H6096410,Y,Y,40.9114304,-73.8946802
240,MLS Listing,69,Multi-Family (2-4 Unit),644 18th Ave,Irvington,NJ,7111,399000.0,11.0,3.0,Irvington,69.0,3097.0,69.0,78.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Irvington/644-18th-Ave-07111/home/36174013,NJMLS,21019336,Y,Y,40.7340699,-74.2135074
241,PAST SALE,July-23-2021,Single Family Residential,41 Isabella Ave,Newark,NJ,7106,452000.0,5.0,3.0,Newark,69.0,3759.0,69.0,12.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Newark/41-Isabella-Ave-07106/home/36293210,NJMLS,21019369,Y,Y,40.7437815,-74.2205234
242,MLS Listing,69,Multi-Family (2-4 Unit),41 Groshon Ave,Yonkers,NY,10701,449999.0,9.0,3.0,Yonkers,2592.0,1877.0,1898.0,742.0,174.0,69.0,Active,69,69,http://www.redfin.com/NY/Yonkers/41-Groshon-Ave-10701/home/20180209,OneKey,H5002603,Y,Y,40.927338,-73.8987269
243,MLS Listing,69,Multi-Family (2-4 Unit),188 Jersey Ave,Cliffside Park,NJ,7010,499876.0,6.0,2.0,Cliffside Park,69.0,2500.0,69.0,84.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Cliffside-Park/188-Jersey-Ave-07010/home/35687211,NJMLS,21018238,Y,Y,40.8162513,-73.9898479
244,MLS Listing,69,Multi-Family (2-4 Unit),1214 51st St,North Bergen,NJ,7047,499999.0,6.0,3.0,North Bergen,69.0,3324.0,69.0,147.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/North-Bergen/1214-51st-St-07047/home/36596585,NJMLS,21008324,Y,Y,40.7856025,-74.0255482
245,PAST SALE,69,Single Family Residential,4603 Cottage Pl,Union City,NJ,7087,69.0,69.0,69.0,69,1650.0,3328.0,1913.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/Union-City/4603-Cottage-Pl-07087/home/36623100,69,69,Y,Y,40.7810101,-74.0235629
246,MLS Listing,69,Single Family Residential,1500 70th St,North Bergen,NJ,7047,469900.0,4.0,3.0,North Bergen,69.0,2500.0,69.0,138.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/North-Bergen/1500-70th-St-07047/home/36597791,NJMLS,21009826,Y,Y,40.7998159,-74.0198906
247,PAST SALE,July-12-2006,Single Family Residential,725 Euclid Ave,E. New York,NY,11208,399000.0,3.0,2.5,E. New York,1296.0,1800.0,1960.0,772.0,308.0,69.0,Pending,69,69,http://www.redfin.com/NY/Brooklyn/725-Euclid-Ave-11208/home/40769707,OneKey,3141323,Y,Y,40.6691437,-73.870058
248,PAST SALE,March-14-1996,Condo/Co-op,818 Trinity Ave Unit C,BRONX,NY,10456,320000.0,3.0,1.5,Nehemiah Condominium V,1072.0,69.0,1995.0,85.0,299.0,200.0,Pending,69,69,http://www.redfin.com/NY/Bronx/818-Trinity-Ave-10456/unit-C/home/44726893,OneKey,H6107919,Y,Y,40.8205486,-73.9066442
